reviews,sentiment
Μια χαρά tablet. Κάνει ότι χρειάζεται για σερφάρισμα και social,1
Όλα καλά αλλά η μπαταρία πολύ κακή,0
"Για τα χρήματα του είναι καλό. Εάν θέλετε πολύ καλή εικόνα και ήχο όμως θα πρέπει να κοιτάξετε κάτι ακριβότερο, εάν το θέλετε για να βλέπετε YouTube Facebook, insta κτλ είναι μια χαρά.",1
Το πήρα σε προσφορά 80 ευρώ με θήκη και πληκτρολόγιο.Οπως και να έχει αξίζει η αγορά του για εμένα προσωπικά για χρήση ταινιών βίντεο και social.Το εγκρίνω....,1
"Είναι αξιοπρεπές τάμπλετ, με καλή οθόνη υψηλής ανάλυσης.
Για απλή χρήση όπως ίντερνετ και διάβασμα βιβλίων-κειμενων, βίντεο, απλά παιχνίδια κλπ είναι άριστο, το hardware είναι πραγματικά ικανοποιητικό, δεν βρήκα ουσιαστική διαφορά με συσκευές των 4GB ram και ταχύτερους επεξεργαστές-για απλή πάντα χρήση.
Το προτίμησα από το Samsung Galaxy της ίδιας κατηγορίας λόγω της ποιοτικότερης οθόνης του, κι ας υστερεί ελάχιστα σε κάποια σημεία.
Σημαντικό: Γράφει ότι δέχεται κάρτα sim ως 128GB, όμως του έβαλα μια των 256GB και την αναγνωρίζει μια χαρά. Επομένως δεν υπάρχει προβλήμα με τα κάπως λίγα 32GB εσωτερικής ram, εφόσον βέβαια τοποθετεί έξτρα κάρτα microSD.
Πολύ χρήσιμη η αντιολισθητικη θήκη προστασίας με μαγνητικό καπάκι που προστατεύει από σπάσιμο (στις περισσότερες μάρκες το πληρώνεις έξτρα και είναι δύσκολο να βρεις κάποιο που να κουμπώνει σταθερά, πολλά universal στερεώνονται με ασταθές λαστιχάκι) καθώς και το πολύ καλό μαγνητικό πληκτρολόγιο με ρυθμιζόμενη κλίση.
Γενικά για απλή χρήση είναι πολύ καλό.",1
"Πολύ κακή αγορά, χάλασε η οθόνη και μου είπαν απ το service μέσω του καταστήματος ότι την χτύπησα, κάτι που δεν έγινε αλλά άντε να το αποδείξεις... όταν ζήτησα κόστος επισκευής μου ζήτησαν 149€ ενώ το είχα αγοράσει 147€ μόλις ένα μήνα πριν !!!! απλά δηλαδή για να το πετάξω... έπαθα κάτι ανάλογο και με τηλέφωνο της ίδιας εταιρείας οπότε δεν ξαναδίνω ούτε 1€ για Blackview...",-1
"Εξαιρετικό τάμπλετ! Εγγύηση η Blackview για αγορά.
Ξεκίνησα με αγορά κινητού της εν λόγω εταιρείας κι επειδή είμαι απόλυτα ευχαριστημένη 4 χρόνια τώρα, προτίμησα να αγοράσω το συγκεκριμένο τάμπλετ λόγω της εταιρείας και επιβεβαιώθηκα στο ότι άξιζε τα χρήματα του.
Υποστηρίζει επίσης τη σύνδεση με Chromecast, κι έτσι έχω το τάμπλετ μου και σε μεγάλη οθόνη.",1
Κολλάει  και στο YouTube καμία φορά Κολλάει το βίντεο  δεν αξίζει μην την πατήσετε όπως την πάτησα εγώ βάλτε 5€ παραπάνω και παρτενέρ ένα Lenovo,-1
Πολύ καλό για τα λεφτά του.,0
πολύ καλό και για την τιμή του αξιόπιστο,1
"Μ' αρέσει πολύ, αλλά εγώ δεν το χρησιμοποιώ για παιχνίδια και δεν ξέρω αν είναι καλό για αυτά. Όσο αφορά την παρακολούθηση ταινιών, βίντεο κλιπ,  Facebook και παρόμοιων σελίδων, μουσική, αλλά και πολλά άλλα είναι πολύ καλό. Άμεσα μπορείτε να κατεβάσετε πλήθος εφαρμογών από το Google Store, Netflix, Viki, Disney Plus ...",1
"Με δυσκόλεψε αρκετά κατά την πρώτη εκκίνηση. Έπρεπε να κάνει κάποια αναβάθμιση, η οποία ενώ προχώραγε δεν με πήγαινε στο επόμενο βήμα. Πραγματικά ήμουν έτοιμος να το επιστρέψω, μέχρι που τα κατάφερα, με τα χίλια ζόρια. Από εκεί και πέρα είναι πολύ καλό. Ειδικά το ηχείο του. Αρκετά δυνατό. Δεν είναι ηχοσύστημα, ταμπλετ είναι. Πολύ ικανοποιημένος.",1
"Είναι καλή αγορά για τα χρήματα που το αγόρασα, πιστεύω πώς για YouTube &amp; Prime Video κ Twitch είναι κομπλέ. Γενικά αν έχεις πολλά παράθυρα ανοικτά το βλέπεις ότι ζορίζεται. Λογικό αφού έχει 3GB RAM η έκδοση με τα 32GB ROM. Επίσης έχει FM ραδιόφωνο δουλεύει με 3.5mm jack και μέχρι τώρα φοράει android 12.",1
"Το χο από 'ταν βγικε το 19 η μπαταρία μετά από τόσο είναι χάλια, κολά σχεδόν συνέχεια για gaming ξεχάστετο για media το ίδιο κάνει 5 ώρες να ανοίξει μέχρι και το YouTube μόνο η αντοχή του είναι καλή, μην το πάρεις θα το μετανιώσεις",-1
"Έχω την έκδοση με 3gb/32gb
Πολύ καλές εντυπώσεις σε όλα θα έλεγα.
Άριστη οθόνη,καθαρός ήχος,πολύ καλή διάρκεια μπαταρίας.
Με gps,υποδοχή sim και 4g,όπως και ραδιόφωνο!
Επίσης δεν κολλάει,χάρη στον οκταπύρηνο επεξεργαστή του.
Σχετικά καλή κάμερα για φθηνό σχετικά tablet.
Eίναι σίγουρα value for money!
Αν αντέξει πάνω από ένα χρόνο,θα μπει το 5ο αστέρι!",1
"Το πήρα για ελαφριά χρήση (chrome, netflix, gmail. spotify, youtube). Θέλει συχνά καθάρισμα cache σε όλες τις εφαρμογές (μπελαλίδικο), αλλιώς κολλάει ΠΟΛΥ. επίσης, ο chrome θέλει να καθαρίσεις τα πάντα (όχι μόνο cache), αλλιώς θα εκνευρίσει κι αυτό με τα κολλήματα. Όταν όμως καθαρίσεις ιστορία κλπ, είναι ΟΚ, οπότε αν το δεις να κολλάει, είναι ώρα συγυρίσματος. Το αναφέρω αυτό, γιατί πολλοί αναφέρουν για κολλήματα μετά από λίγο καιρό. Για χρήση έξω όταν έχει ήλιο δεν το συστήνω. Η μπαταρία είναι ΟΚ, τίποτα παραπάνω, τίποτα λιγότερο. Στα συν, είναι μικρό και ελαφρύ.",0
"Πήρα 2 για τα παιδιά για να παιζουν  παιχνιδάκια, θεώρησα οτι για το σκοπό αυτό είναι υπεραρκετό σαν προδιαγραφές.ΛΑΘΟΣ, παρά πολύ αργό, κολλάνε συνέχεια, κάνουν επανεκκινήσεις απο μονα τους.
Φαντάζομαι οτι φυσικά τα 2 giga ram είναι λίγο αλλά πιο πολύ πιστεύω οτι φταίει ο επεξεργαστής ειναι mediatech, πιστεύω με εναν Snapdragon θα ηταν καλύτερα τα πράγματα.",-1
"μακάρι να μπορούσα να βάλω και 0 αστεράκια, ΜΗΝ το πάρετε, όλη την ώρα κολάει και γκλιτζαρει  και γενικός μην παίρνεται lenovo",-1
Φωτογραφίες και βίντεο πιξαλιεζμενα κολλάει χωρίς να το ζωρισεις !!! Τα λεφτά του τα αξίζει αλλά δεν αξίζει για πάνω από 100€ !! Είναι μια λύση ανάγκης!!!,-1
"αγορασα αυτο το ταμπλετ πριν απο ακριβωσ εναν χρονο στα γεννεθλια μου, εδω και κατι μερεσ το ταμπλετ κολάει παρα πολυ, που μεχρει και για να πατίσω το κουμπι για να βγαλει φοτογραφια, η φοτογραφια θα τραβηχτει μετα απο 30 δευτερολεπτα( και λιγα λεω). Απο την ημερα που το πηρα κόλαγε πολυ αλλα οχι σε ακραίο βαθμο. Η κάμερά του δεν είναι καλή και ο ήχοσ του ακούγετε σπασμένοσ. Εγω χρεισημοποιούσα το ταμπλετ κυριοσ για βιντεοπαιχνιδια και μου λάγκαρε πολυ. 

ΣΑΣ ΠΡΟΤΕΙΝΩ ΝΑ ΜΗΝ ΤΟ ΑΓΟΡΑΣΕΤΕ",-1
"Αγοράστηκε για μικρά παιδιά και συνεπώς επικίνδυνες αποστολές .. μετά από ένα χρόνο και πολλές πτώσεις λειτουργεί κανονικά, χωρίς κολλήματα ενώ η μπαταρία του έχει μεγάλη διάρκεια.. απαραίτητη η θήκη και ένα προστατευτικό κάλυμμα αν αγοραστεί για αυτό το σκοπό.. σε αυτά τα χρήματα θεωρώ είναι μια πολύ τίμια επιλογή για στάνταρ χρήση (browsing, social, YouTube κτλ)",1
"Αυτό το τάμπλετ δεν με ικανοποιεί τόσο πολύ και θα σας δείξω τα θετικά και τα αρνητικά:

Αρνητικά:
1. Ο επεξεργαστής του μερικές φορές κολλάει ασταμάτητα και μια δόση την ώρα που ήμουν στο YouTube μετά από λίγο μου έγραψε πως ""Η εφαρμογή διαδικασία system δεν ανταποκρίνεται.
2. Ο χώρος της συσκευής χάνεται μόνος του δηλαδή από τα 14,90 GB ελεύθερος χωρίς να τραβήξεις τίποτα μου το πήγε στα 14,21 GB και δεν έχει ωραία κάμερα για 5MP, που θα προτιμούσα να είναι 8MP!
3.Την ώρα που κάνεις εγγραφή οθόνης και να είναι για 30 λεπτά τουλάχιστον σου πιάνει 4GB από τον χώρο σου;
4. Χάνει με ευκολία πίσω το χρώμα του και από γκρι πάει να γίνει άσπρο και το έχω 1 χρόνο δηλαδή το αγόρασα από τις 24 Μαρτίου 2021 και μετά από 3-4 μήνες τον Ιούνιο ή τον Ιούλιο τότε άρχισε τα ασταμάτητα κολλήματα!!!
5. Και πολλές φορές που μπαίνω στο YouTube και παρακολουθώ βΐντεα το χαζό μου τάμπλετ με αποσυνδέει από το Wi-Fi!

Θετικά:
1. Είναι ελαφρύ πίσω
2. Έχει καλή ανάλυση οθόνης
3. Το ηχείο του έχει πολύ καλή ποιότητα και με DOLBY ATMOS.
4. Η μπαταρία του κρατάει γύρω στις 9 - 10 ώρες!",-1
"Κολλάει αρκετά και δεν το έχω ούτε ένα μήνα , η κάμερα του πολύ κακή , για τα λεφτά του δεν αξίζει θα έλεγα….",-1
"Κάνει πολύ συχνά αποσυνδέσεις από το ίντερνετ.
Το έστειλα δυο φορές στη Lenovo, αλλά το πρόβλημα συνεχίζεται.
Επίσης, κάνει συχνά κολλήματα. 
Κρίμα που δεν υπάρχει και δυνατότητα πιο ""αρνητικής αξιολόγησης"", στο Skroutz...",-1
"Το πήρα για ύπνο μικρή να ακούει κανένα τραγουδάκι,  να παίζει κάνα παιχνίδι και να βλέπει κινούμενα σχέδια.  Πολύ καλό για αυτό πού ζητώ,  η μπαταρία κρατάει αρκετά.  Δεν έχω ανοίξει κάμερα το έχουμε ένα μήνα,  δεν γνωρίζω.",1
"Το εχω 1 χρόνο για τα χρήματα του είναι καλό,ο επεξεργαστης του έχει καποια κοληματα αλλα δεν ειναι τοσο ενοχλητικά,οθονη αρκετα καλή ηχος καλός,η μπαταρία του είναι πολυ καλή,αυτο που μου έκανε εντύπωση είναι η ποιότητα κατασκευής η οποια είναι σαν να αγοράζεις μια ακριβη συσκευη.",1
"το εχω ακριβως ενα χρονο 02/21 ειμαι αρκετα ευχαριστημενος.το χρησιμοποιω αποκλειστικα για νετφλιξ και  γιου τουμπ δλδ  δεν το πολυζωριζω η μπαταρια μου κρατα τρις μερες καμερα, οκ δεν την χρεισιμοποιω εκτος απο κανενα ζοομ .αν τον θελετε για απλη χρηση το προτεινω επισης εχω δοκιμασει ταμπλετ 7αρι και 10αρι ιντσες και νομιζω το 8αρι που ειναι αυτο ειναι θεωρω το ιδανικο μεγεθος",1
"Για social media, YouTube, Internet, ταινίες, κάποιες εφαρμογές που θέλετε να χρησιμοποιήσετε αποκλειστικά όπως διαχείριση ηλεκτρονικών συσκευών, καμερών κλπ και ελαφρύ gaming μην ψάξετε για κάτι άλλο. Η οθόνη πάρα πολύ καλή, ο ήχος Dolby αρκετά καλός και με αρκετές ρυθμίσεις. Είναι ελαφρύ και εύχρηστο. Ποιοτική κατασκευή που όμως σίγουρα θα χρειαστεί θήκη. Η κάμερα για πολύ βασικές λήψεις και για video-κλησεις. Η διάρκεια της μπαταρίας, τα 2Gb ram και ο επεξεργαστής επαρκούν για τη χρήση που περιέγραψα οπότε για 2η συσκευή ή βοηθητική είναι Vfm. Αν θέλετε κάτι παραπάνω πάτε σε ακριβότερα μοντέλα και συγκρίνοντας το με το Samsung Galaxy Tab S2 που έχω αν και μοντέλο 5ετίας το Sam είναι σαφώς γρηγορότερο. Δεν θα απογοητευθείτε λοιπόν αρκεί να μην δώσετε πάνω από 100-110€.",1
"Το έχω πλέον 6 μήνες στην κατοχή μου, οπότε μπορώ να κάνω μια εμπεριστατωμένη κριτική.

Θετικά : 1. Η διάρκεια μπαταρίας είναι αμείωτα εκπληκτική. Τέρας η μπαταρία, αποδίδει και στο gaming και στην παρακολούθηση πολύωρων HD videos. Με πλήρη φόρτιση, βγάζει 6-8 ώρες σερί. 2. Ο ήχος dolby. Ακούς μουσική και βλέπεις ταινίες απολαυστικά, είτε βάλεις ακουστικά είτε όχι. 3. Το ηχείο. Κλήσεις με ανοιχτή ακρόαση, έχεις ήχο καμπάνα, πραγματικά πολύ δυνατό! 4. Μνήμη. Τα 32 GB εσωτερικής μνήμης είναι πολύ καλά, όμως εγώ πρόσθεσα κάρτα 128 GB και εγκαθιστώ εκεί εφαρμογές. Ποτέ δεν κράσαρε η κάρτα SD, ακόμα και σε πτώσεις. 5. Δυνατότητα τηλεφωνικών κλήσεων. Η έκδοση 4G, έχει άριστο σήμα, ακόμη και σε απομακρυσμένο χωριό, προσωπικά με βόλεψε η SIM γιατί δεν έχω πάντα WiFi εκτός σπιτιού. 6. Η οθόνη. Πολύ καλή ποιότητα, χρώματα, ρυθμίσεις για ξεκούραση ματιών. 7. Εμφάνιση. Πολύ όμορφη κατασκευή, μεταλλική, δίνει την εντύπωση πολύ ακριβότερου tablet. 8. Ταχύτητα. Πολύ γρήγορο, δεν κολλάει ποτέ, ό,τι κι αν κάνεις. Στους έξι μήνες, μόνο δυο-τρεις φορές έχει κάνει restart κι αυτές, λόγω εγκατάστασης μιας προβληματικής εφαρμογής. Απίστευτο ""σφαιράτο"" σερφάρισμα και άνετη παρακολούθηση Youtube & Cosmote tv από τη συσκευή μου. 9. Συχνές ενημερώσεις λογισμικού, χωρίς προβλήματα. 10. Καταπληκτική τιμή. Κάτω από 150 είναι ευκαιρία! 

Αρνητικά : Υπάρχουν κι αυτά δυστυχώς. 1. Η φωτεινότητα εκτός σκιάς, στον ήλιο, είναι μέτρια προς κακή. Πρέπει να ρυθμίσεις υψηλή ένταση, η οποία καταναλώνει μπαταρία και πάλι δε βλέπεις ευκρινώς. 2. Η κάμερα 5mpx είναι κάκιστη, όχι απλώς μέτρια. Δεν έχει φλας με αποτέλεσμα να βγαίνουν σκοτεινές οι φωτογραφίες και τα βίντεο, ακόμα και μέρα μεσημέρι με ήλιο. Ως μη ούσα.  3. Η κατασκευή δείχνει γερή, αλλά δεν είναι : η μια γωνία μου ""άνοιξε"" ενώ το κρατούσα απλώς στο χέρι. Χωρίς να έχει παιχτεί πτώση. Έφυγε κανονικά πλαστικό κομματάκι από την πλαστική επένδυση.

UPDATE Νοέμβρης '22. Το έχω 2 χρόνια πια και θα προσθέσω τα εξής. 1. Η μπαταρία παραμένει τέρας παρά τη βαριά καθημερινή χρήση. Αντέχει να δουλεύει από το πρωί ως το βράδυ 10ωρο, χωρίς διαλείμματα και επαναφόρτιση! 2. Η αντοχή της οθόνης είναι απίστευτη : άθραυστη πραγματικά. Έχει πέσει στο πλακάκι άπειρες φορές και ούτε γρατζουνιά. Πρέπει να τη χτυπήσεις με σφυρί για να πεις ότι θα σπάσει. 3..Φοβερή συνδεσιμότητα η κεραία του 4G σε μέρη όπου λάπτοπ και κινητά χάνουν το σήμα. 4. Δεν κολλάει : δυο χρονών τάμπλετ, φορτωμένο με εφαρμογές και αρχεία, δεν κρασάρει με τίποτα, μπορείς να παίζεις games για ώρες, χωρίς φόβο ότι θα σε πετάξει πάνω στην κρίσιμη πίστα. 5. Οι 8 ίντσες είναι ιδανικές : αν σκέφτεστε να αγοράσετε τις 10 ίντσες, απλά όχι. Είναι πιο βολικό στο χέρι το 8ρι, πιο ελαφρύ, χωράει σε τσαντάκι σαν εναλλακτική για κινητό, και η μπαταρία του αντέχει μακράν περισσότερο σε αυτές τις διαστάσεις. 6. Μόνο μειονέκτημα η κάμερα : αν είχε 13άρα κάμερα όπως το FHD θα μιλούσαμε για το κορυφαίο τάμπλετ της κατηγορίας του. Δυστυχώς, θα πρέπει να βασιστείτε σε άλλη συσκευή για φωτογραφίες υψηλής ανάλυσης. Πάντως μια βασική βιντεοκλήση την κάνεις, δεν έχω παράπονο.  7. Παγωμένο, σαν να βγήκε από την κατάψυξη! Δε θερμαίνεται ποτέ, όσες ώρες κι αν το χρησιμοποιείς, ακόμα κι αν το ξεχάσεις κάτω από το μαξιλάρι όλη τη νύχτα, το πρωί θα το βρείς δροσερό. 

Αν πάθει κάτι, πάλι το ίδιο θα πάρω, ασυζητητί.",1
Το πήρα για τον μικρό για το σχολείο και θα έλεγα οτι ήταν αξιοπρεπές για τα βασικά πράγματα. Στιβαρό ωραίο καλη μπαταρία μέτριος ήχος.,1
"Εντάξει το tablet το πήρα για το μικρό μου 7 ετών και η κυρία του χρήση ήταν webex και παιχνίδια, τρώει τα κολληματακια του αλλά για αυτή τη τιμή και αυτά τα χαρακτηριστικά το θεωρώ τίμιο, δεν ξέρω βέβαια μετά από 1 χρόνο αλλά με 100€ - 110€ δεν είχα και υψηλότερες απαιτήσεις αλλά εγώ προσωπικά αν αγόραζα tablet για δική μου χρήση θα πήγαινα σε κάποιο με καλύτερα χαρακτηριστικά δηλ τουλάχιστον 4gb ram και καλύτερο επεξεργαστή..",1
"Αναφορικά με τη χρήση που του κάνω είναι κυρίως για απλές δραστηριότητες του μικρού(7 ετών).Η μπαταρία πολύ καλή,γενικά δε κοαλλάει αλλα μεγάλο θέμα υπάρχει με το ταμπλετ με τις ειδοποιήσεις.Απο το τελευταίο update και μετά -μήνες τώρα δηλαδή- δε σου έρχονται οι ειδοποιήσεις παρά μόνο αν είσαι με΄σα στην εφραμογή.για παράδειγμα το viber.Το πρόβλημα υπάρχει εδώ και μήνες αλλα η εταιρεία δε κάνει τίποτα για να το διορθώσει,",0
Οταν πηρα το ταμπλετ δεν κολαγε καθολου ΟΜΩΣ μετα απο 1 μηνα αρχησε και κολαγε ασταματητα δεν τραβαει ουτε ενα παιχνιδι και ειναι  αχρηστο κολλαει ακομα και στο instagram εχει αχρηστεψει πλεον μονο γιa youtube ειναι τωρα αλλα και παλι κολλαει εχω απογοειτευτει τελειως καλυτερα να μην το παρετε δεν αξειζει,-1
"Το καλύτερο τάμπλετ που έχω αγοράσει μέχρι στιγμής. Είναι πολύ γρήγορο , με πολύ καλή εικόνα και αφή, είναι πολύ στιβαρή και παράλληλα ελαφριά κατασκευή, έχει πολύ καλές κάμερες για τα δεδομένα των τάμπλετ και τέλος έχει συναρπαστικές ταχύτητες στα βιντεοπαιχνίδια. Προτείνεται!!!",1
"Το συγκεκριμένο tab μου το δάνεισε το σχολείο  για τις τηλεδιασκέψεις εν μέσω καραντίνας, το έχω δηλαδή 3,5 περίπου μήνες. Η έκδοση που κρατώ στα χέρια μου είναι με τα 32 GB RAM και 2 GB Rom και υποστηρίζει και σύνδεση με 4G δίκτυα (τα οποία 32 GB  για έναν μέσο χρήστη μετά από λίγο καιρό δεν θα του επαρκούν και πολύ- σοβαρά θα πείραζε την εταιρία να βάλει 3 αντί των 2 Rom, αλλά παιδιά για ένα Low Budget tab μην περιμένετε και πολλά...)

+ Θετικά 

•Ας ξεκινήσουμε με την οθόνη του που είναι αρκετά μεγάλη και  ικανοποιητική για τα χρήματα του  και δεν θα σας απογοητεύσει- μην περιμένετε φυσικά καμιά Amoled. Η φωτεινότητα του θα μπορούσε να είναι και λίγο πιο δυνατή(προσωπικά το δοκίμασα με ντάλα ήλιο και ίσα που φαινόταν) αλλά είπαμε δεν περιμένεις και πολλά σε αυτήν την κατηγορία...
•Μέγεθος: Είναι μικρό κι ελαφρύ ώστε να το μεταφέρεις παντού μαζί σου χωρίς να νιώσεις ότι θα σου πέσει(για να σαι σίγουρος όμως βάλε ένα τζαμακι και μια θήκη- μην κλαίς μετά τα λεφτά σου). Κάποιοι παραπονιούνται για το μεγάλο του μέγεθος και την δυσκολία του να συνομιλείς μέσω αυτού. Η αλήθεια είναι ότι αρχικά και γω δυσκολεύτηκα αλλά στην ζωή όλα είναι θέμα συνήθειας. Μετά θα πάτε να γράψετε κτ στο κινητό σας και θα σας φανεί μικρό. Έτσι είναι τα πράματα τι να κάνουμε. 
•Η κάμερα του κάνει κανονικά την δουλειά της και απλά υπάρχει για εμπορικούς λόγους( δεν είναι ούτε χάλια μαύρα αλλά ούτε και super wow).Και που υπάρχει κάτι είναι κι αυτό για να κάνεις τις βιντεοκλήσεις σου και ό,τι γενικότερα θελήσεις. Αν δεν σας είναι κόπος, τραβήξτε καλύτερα φωτογραφίες με του κινητού σας...
•Ο ήχος του είναι πάρα πολύ δυνατός, με μπάσα και μαζί με το Dolby Atmos που υπάρχει ήδη στην συσκευή θα μείνετε έκπληκτοι όσον αφορά αυτό το θέμα..
• Αυτό που πραγματικά με έχει αφήσει άφωνη είναι η μπαταρία-τέρας και η σχετικά γρήγορη φόρτιση του μετά . Ψάχνει σήμερα κάποιος να βρει άνω των 200€ περίπου μία μπαταρία,όχι μόνο σε τάμπλετ αλλά και σε κινητά, που να βγάζει τουλάχιστον την μέρα και την βρίσκει μετά βίας. Του έχω κάνει τα πάντα(εκτός gaming, κατά την δική μου άποψη αν ψάχνετε τάμπλετ για gaming πάρτε κατευθείαν 90° στροφή) και δεν κατεβαίνει με τίποτα. Αν υπήρχε ένας λόγος να πάρει κάποιος αυτό το τάμπλετ σε αυτά τα χρήματα (όχι παραπάνω δεν αξίζει μετά πάτε σε κανένα της Samsung) θα ήταν η ατέλειωτη μπαταρία του. 

- Αρνητικά

•Προς το παρόν, το μόνο που με έχει ""απογοητεύσει"" να το πω είναι η ταχύτητα του επεξεργαστή του που όλο και χειροτερεύει... Δεν έχω κλείσει ούτε ένα 6μηνο μαζί του και όταν για παράδειγμα κάνεις τηλεκπαίδευση και θες να είσαι και αλλού ταυτόχρονα(Multitasking) δεν μπορείς να το κάνεις γιατί μέχρι να γυρίσεις στο webex θα έχει περάσει ένας αιώνας. Όχι εντάξει αλλά στην αρχή τους πρώτους 2 μήνες δεν είχα κανένα σχεδόν κόλλημα ενώ τώρα αυξάνονται και πληθύνονται. Θα μου πείτε 6h× 5 φορές την εβδομάδα -τα εξωσχολικά διαδικτυακά μαθήματα- ε δεν θα το αντέξει. Κι όμως άντεχε ...Μετά του φόρτωσα και γω κι άλλες εφαρμογές πολλά αρχεία κλπ οπότε... Θέλω κι εγώ και τα παθαίνω ...

Συμπερασματικά: είναι αυτό ενα vfm(value for Money) τάμπλετ για σένα ?
Η απάντηση είναι αμφιλεγόμενη. Από μικρή είχα συνηθίσει με συσκευές της  Samsung οπότε μου κακοφάνηκε το συγκεκριμένο κι επειδή έχω κι ένα άλλο της Samsung(με τα ίδια περίπου χρήματα το Samsung Galaxy Tab a 10.1 2019) το βρίσκω καλύτερο. Τα ζυγίζετε και αποφασίζετε ό,τι νομίζετε. 
Ελπίζω να μην σας κούρασα και πολύ, αλλά να σας βοήθησα!",0
Το tablet είναι πάρα πολύ καλό είναι γρήγορο στην χρήση του. Συνδέεται με την τηλεόραση και έχει καλής ποιότητας όθονη.,1
"Η σχέση τιμής, απόδοσης είναι πολύ υψηλή. 
Δεν υπάρχει στην αγορά αντίστοιχο επώνυμο προϊόν με τα πλεονεκτήματα του.
Αντίστοιχα προϊόντα είναι τουλάχιστον 40-50% ακριβότερα. 
Και ασφαλώς υπάρχει η υπογραφή Lenovo, που εξασφαλίζει αξιοπιστία,after sales support και εξειδικευμένο service,αν χρειαστεί.",1
Για την τιμη που το αγορασα (99€ προσφορα της στιγμης απο μεγαλο πολυκαταστημα ηλεκτρικων)ειναι σουπερ ντουπερ!!!Για την τιμη που πωλειται στο σκρουτζ επισης ειναι καλο!Οχι για παραπανω ομως!Η μπαταρια με μια μεση χρηση κραταει 2 μερες!!!!Εξαιρετικη οθονη καλες φωτογραφιες το 4g δουλευει αψογα!Ισως χρειαζοταν λιγο μεγαλυτερη μνημη!Δεν κολλαει πολυ εκτος αν το ζορισεις!!!Πραγματικα ειναι ενα πολυ καλο ταμπλετ για τα παντα και σχετικα μικρο να το μεταφερεις παντου.Εντυπωσιακο ηχειο πολυ δυνατο!!!Συστηνεται ανεπιφυλακτα!!!!Η αξιολογηση αφορα την εκδοση 4g.,1
Μεταλλική στιβαρή κατασκευή που δεν τρίζει. Σχετικά ελαφρύ για τάμπλετ. Δείχνει σε ταχύτητα να είναι έτσι κι έτσι . Κάπου κάπου κολλάει και μένει κόκκαλο η οθόνη του στα καλά καθούμενα χωρίς να υπάρχουν κατεβασμένες εφαρμογές. Μερικές φορές καθυστερεί να βγει και το πληκτρολόγιο. Το ηχείο του bolby ακούγεται σχεδόν καλά με καλή ένταση. Δεν υποστηρίζει γρήγορη φόρτιση..Αν είχε 3 RAM αντί για 2 θα ήταν πιο καλύτερο.Θα το συνιστούσα μόνο αν η τιμή του είχε εκεί γύρω στα 100 ευρώ. Όχι για παραπάνω χρήματα. Γενικά tablet και smartphones με RAM 2 gb κατά την προσωπική μου άποψη πρέπει πλέον να μην αγοράζονται για ευνόητους λόγους.,0
"Το χρησιμοποιεί ο γιος μου κυρίως για παιχνιδια, είμαι πολύ ικανοποιημενη, δεν κολλάει",1
Αρκετά τίμιο για τα λεφτά του δεν μπορώ να πω,1
Διάρκεια μπαταρίας έχει είναι λίγο διαφορετικο αλλά μια χαρά,1
Για παιχνίδι είναι γρήγορο αλλά παθαίνει κόλλημα μερικές φορές,1
"I've had this tablet for about 5 years now which is since it was released and I had left it somewhere and found it again after many years. So, I have to say that for a 5 year old device, I would actually buy it again although the cameras aren't that good, the are very good only for pictures and the speakers on this thing are A-M-A-Z-I-N-G! Plus, it plays some light games just fine and the computing speed is very well! Definitely worth the money",1
Αρκετα καλη συσκευη για απλη χρηση οπως browsing gaming youtube και παιχνιδια για τη τιμη του ειναι καλο και σχετικα γρηγορο και παιρνει μεχρι android 11 τωρα στα παιχνηδια μη περιμενεται πολλα ειδικα για απαιτιτικα παιχνιδια εχει αρκετα δυνατα και καθαρα ηχεια χωρις να χαλαει ο ηχος οταν ειναι αρκετα ψηλα η οθονη ειναι καλουτσικη γιατι ειναι TFT αλλα γενικα ειναι απο τα καλυτερα στην κατηγορια του,1
οι περισσοτεροι λενε οτι κολλαει αλλα ο ξαδερφος μου που το εχει δεν κολλαει σχεδον καθολου αμα εχεις καλο ιντερνετ οταν χρειαζετε,1
"Το έχω από το 2020.
Φυσικά με θήκη πορτοφόλι και μεταφορά στο τσαντάκι μου. 
Είναι 100% αξιόπιστο.
Για τα χρήματά του αξίζει, σε σχέση με κάποιο άλλο στο ίδιο μέγεθος  και φυσικά με τίς ίδιες δυνατότητες. 
Περί ταχύτητας… δεν είναι Ipad αλλά δεν έχει και 700 ευρώ.. Είναι τόσο όσο..Με έχει εντυπωσιάσει η ευαισθησία του δέκτη του της κινητής τηλεφωνίας. 
Πιάνει εκεί που δεν έχει σήμα το Samsung a54 !!! με την ίδια εταιρεία κινητής.
Αν το άλλαζα, πάλι σε Samsung θα κατέληγα, σε παρόμοιο μοντέλο.",1
για δώρο σε ενήλικα που δεν κάνει βαριά χρήση παρά μόνο YouTube και social είναι ικανοποιητικό.μπαταρια για κλάματα,0
"Ιδανική επιλογή για ""παιδικό tablet"" με χρήση Samsung Kids Back Cover!",1
Καλο απλα θα μπορουσε με τα χρηματα του να εχει 3 gb ram                                                         Γενικα καλο αλλα για gaming δεν το πολυ προτινω,0
