reviews,sentiment
γινομαι κατανοητο ομιλω ελληνικοσ θαλαμοσ αυξηση θητεια επενδυση σπιτι επιδομα προτεραιοτητα ευρεση εργασια τοπικοσ καταστημα οαεδ χρονοσ στρατιωτησ ελληνοπουλα απαλλαγει αγχοσ επιβιωση μπορω ονειρευτουν γαμοσ τεκνογονια γινομαι παρανομοσ μεταναστησ πραγμα χειροτερα χρονοσ υπαρχω στρεβλωμενη οπτικη πραγματικοτητα λεμε γερμανια φιλοτουρκικε μεγαλοσ ποσοστο πληθυσμοσ βουλευτησ τουρκολοι προβλημα εθνοσ τυφεκιο κραταμε εκπαιδευση κανω πασο σιγουρα ξερω πολυσ κοιταμε αιτια καλυπτω,0
παρουσιαστηκε συγγενησ μαχιμοσ μοναδα νησι αιγαιο μιλανε αποκλειστικα αλβανικοσ θαλαμοσ φορα μασκα δινω λυθρο μπολιασμα αγορα οπλο προφανωσ θεμα χειριζομαι αφγανοσ πακιστανοσ εγραψα αγοραζω αντιληφθηκε πολλαπλασιασμοσ καταλαβα συμμετοχη ελληνικοσ κρατοσ σιτιση στεγαση εποικιστικοσ ενοχλουν ενοχλει παιρνω ελληνασ,0
προφανωσ συμφωνω απολυτα λαθρομεταναστευση καταλαβουμε υπαρχω λεφτα επιδοματικοσ κινητρο παροχεισ,0
πολη καλοσ αρθρο νικητα θελω σταθω γραφεται νεοελληνικοσ κοινωνια πιστευω πολεμοσ γινομαι πατημα κουμπιου δυστυχωσ πηγη κακοσ κοινωνια δεκαετια νοοτροπια ελαχιστησ προσπαθεια ζητημα παλιοδουλεια βαρια παρε λαθρομεταναστησ γλυκανω περνω επιδομα καθω δηλωνω απεργουντοσ στιβο μαχη ασκω αμανταριστοσ κανω ζεστη εκοψαν επιδομα φτασαμε σημερινοσ χαλι ανησυχω τουρκοσ εκπαιδευω προσωπικο πραγματικοσ συνθηκη μαχη στειλουμε προσωπικο ζωνη μαλιακοσ επαναστατω προκοπη γινομαι,0
χιλιαδα νεοσ θεση διαμονη προγραμμα estia ελλαδα πλαισιο irini αποδεχθηκε διαθω λιμανι πιθανοτατα κρητη σημειο τρανζιτ παραμενω μεταναστησ διασωζω θαλασσα εβροσ απλα σχεδιο κυβερνηση ριξει σταχτη ματι ελληνασ ανοιγω νεοσ καγκελοπορτα σπιτωνω μουσκιδια ουλησ σποριτησ παει σπιτι,0
chris σταματω σκεφτομαστε επιφανειακοσ γινομαι κινηση στρατηγικη θεμα λιβυη μπορω καταλαμβανω γιατι νομιζεισ ελλαδα θεση βρισκω μπορω δινω παιρνω δεχτηκαμε μεταναστησ ερχομαι κρητη ανταλλαγμα υπαρχω φυλαξη περιοχη εμποδισουμε τουρκικοσ πλοιο συνεχιζω μεταφερω εξοπλισμοσ λιβυη δυνατοσ λαϊκιζουμε δυσκολοσ παιχνιδι στρατηγικη πραγματικα ζουμε κοσμοσ δουμε ρεαλιστικοσ κατασταση γιατι πλεξαμε ασχημα λιβυη ευθυνη σημερινοσ κυβερνηση πιανω υπνοσ γινομαι θετικοσ βημα λαϊκιζουμε,0
πρωθυπουργοσ συνεντευξη δηλωνω ελαβαν λαμβανω ασυλο δικαιωμα μενω ελλαδα δηλωνω αιγαιο επεστρεψαν κανονικοτητα ελληνικοσ κρατοσ εξεταζω αιτησεισ ασυλου λεει μισοσ αφγανισταν δινω ασυλο δικαιωμα παραμενω ελλαδα ημερα εισεβαλαν ελληνικοσ νησι γεγονοσ εβρου κανονικοτητα λιβυη λυση μπαζω χωρα λαθρομεταναστησ ανακηρυξεισ επεκτεινω χωρικοσ υδατα βαση διεθνεσ δικαιο γεωστρατηγικοσ μπουρδα οδηγω ηττα απωλεια πανδημια αποδεικνυω χωρα κοιταζω εθνικοσ συμφερον καταλαβουν επιτελουσ,0
τρεχουσεσ εντολη κουλου σωματα ασφαλεια εντοπιζω βαρκα λαθρομεταναστων προσεγγιζω ακτη νησιων εντολεσ δινω συνοδευω ακτη υποδεχω αωοσ συνοδευω οποι υποβαλλω αιτιασεισ δασυλλιου εγκρινω πανω συριζασ αιτηση απορριπτονται φευγω μενουετου κουλοσ νομιμοποιηζω αυτοφυτουσ εκαναν προκατοχοσ μπολιαζω ελληνικοσ κοινωνια δηλωνω βουλη προβλημα επιχειρησιακοι καθαρα πολιτικη φυσεω διασυνοριακοσ κανω κωσταβαρασ αλλαζω τιποτενιοσ παρων πολιτικοσ ηγεσια αναφερω προφανωσ παρουσα κυβερνημενη,0
προστατευουμε συνορο εεεα αφηνω λαθρομεταναστησ πανε ευρωπη δινω νησι δινω λιμανιο λεμε μακεδονια εεεα ευχαριστοσ ακουμε κατηγορω πανω νεοσ ελληνικοσ συνοριακη θελω καινουριοσ στολοσ ταχυπλοα πλοιο τεθωρακισμενοσ μακαρια μrap επανδρωμενοσ καμερα οπλο κολλα κανω αποκτω ευρωπαϊκοσ κονδυλιο,0
συνοριακοσ καταργω επειγοντωσ σωμα φτιαγμενο κριτηριο προσεληφθησαν σημιτησ σταματω κλασσικοσ φυλαξη συνορων ναρκοπεδια ψαχνο αποκτω τροχονομοσ λαθρομεταναστοσ χωρα ανυπαρκτα συνορο αρχειοφυλακεσ απορροφηθουν ικανοι φτιαχτει σωμα εκπαιδευμενο χωροφυλακη εκπαιδευμενο περνω σχολειο ελας στρατοσ ξηρασ γιατι κανω εκπαιδευσεισ παρολο παλιοσ χωροφυλακη ακουγομαι φοβεροσ τρομεροσ πραγματικοτητα απετυχε παταγωδωσ κυριοσ πηγη οπλισμοσ δυσαναλογα μεγαλοσ απωλεια χρειαζομαι κομαντο ξερω ενεδρεσ χειρισμοσ οπλο θερμικοσ καμεοσ νυχτερινησ οραση μορφολογια περιοχη καλοσ χρηση ασυρματων μαχη σωμα σωμα γενικα αλλαξουν νοοτροπια σωμα σκοποσ παρεμποδιση συλληψη λαθρομεταναστων δειχνω πειστηριο προσφορα κατασχισμενοσ αυτοκινητο μικροδιακινητοσ θεμα εμποδιζω αποτρεπω,0
θεωρω αδυνατοσ ελλαδα σταματησουν πυροβολω ποδι σχεση τουρκια δυση μπορω βελτιωνω σχεση κρεμλινο ινδια επιμενω τουρκοσ υπερδυναμη μελλον κινα κοιταζω τουρκια οσμιδρωσια ελληνικοσ πολιτικοσ συστημα χρονοσ αποτελω ισχυροτεροσ οπλο τουρκια ελληνικοσ συμφερον χρεοσ δωσουμε τελοσ ραγιασ δωσουν οριστικοσ τελοσ πατριδα,0
εννοεισ περιπτωση ουαλια προφανωσ νομιζω εξοργισε τουρκοσ προκαλω δειξει οπαδοσ ισχυροσ αντρασ τουρκια γαλλοσ γινομαι νομιζω μπλεξει ασχημα συνεχιζω,0
χειροτεροσ κινηση διπλωματικοσ στρατηγικα αθηνα δινω χωροσ χρονοσ αγκυρα ανασυνταξη ισχυροποιηση τουρκια παυω αναθεωρητισμοσ παυω παραβιασεισ παυω πειρατεια παυω επιθετικοσ ενεργεια παυω φιλοδοξια καθισταμαι ναυτικοσ δυναμη αντικατασταση εξαλειψη ελλαδα αιγαιο μεσογειοσ παυω απειλη πολεμοσ περιπτωση ασκηση νομιμου κυριαρχικοσ δικαιωματοσ ελλαδοσ παυω επιχειρω πραγματων καταργηση unclos παυω ενεργω αναπτυξη βαλλιστικοσ φορεασ πυρηνικοσ κεφαλων παυω παρανομοσ κατοχη τμημα κυπριακοσ δημοκρατια παυω παρανομοσ ερευνα γεωτρηση κυπριακη παυω χυνω δηλητηριο καθημερινοσ βαση εναντιων ελληνισμοσ γενω σοφια αντιτιθεμαι σχιζοφρενικοσ αξιωση παυω συνεργασια πληθοσ δρωντων ανοιχτα συμφερον εχθρικα δυση δημοκρατια παυω ενεργω στρατιωτικοσ βιομηχανικοσ βραχιωνασ μουσουλμανικησ αδελφοτητο παυω εισβολη συρια ιρακ παυω χρησιμοποιω μεταναστευτικοσ εργαλειο εποικισμοσ ανεπανορθωτοσ αλλοιωση πληθυσμιακοσ συνθεση ευρωπη αντιδυναστικοσ στοιχειο παυω εκδηλοσ αντισημιτισμοσ εκδηλοσ ανθελληνισμοσ εκδηλοσ αντιευρωπαϊσμοσ συνεχιζω υπαρχω ελλαδι αφελησ φυγοπονοσ διατεθειμενοι αγνοηζω πραγματικοσ φυση υποσταση απειλη συνιστω τουρκια ελλαδα κρατοσ μεσογειου ολοκληροσ δυση απομακρυνθουν θεση,0
εβραιοσ αρχονται κανονικα νησι κουλοσσ διεκοψε αναστολη αποδοχη αιτηση ασυλουσ ισχυε μαρτυριο ισχυω ξανανοιξουμε περιμενω hellasjournalgr λεει ενδιαφεροντοσ πραγμα εκατομμυριο δωσανε βρυξελλεσ φυλαξη συνορευων πραγματικοτητα υποδοχη μισθοδοτουμασταν λαθρομεταναστοσ,0
λεει hellasjournal ασχετοσ δημοσιογραφοσ αφορα ρεπορταζ λανθασμενοσ παρουσιαζω σουηδεζικα επιτροποσ ειδοσ τσαρουχα πραγματικοτητα επιτροποσ διακοσμηση κρατοσ μεγαλοσ δυναμη επιτροποσ θυμηθουμε επιτροποσ αβραμοπουλοσ θελω διαμοιρασμοσ λαθρομεταναστων χωρα μπορω επιβαλλω τειοσ μυριο πανε ενισχυση εξωτερικον συνορων μισθοδοσια λαθρομεταναστων δηλωνω προεδροσ ευρωπαϊκοσ επιτροπη ουρσουλα εκλαιεν προεχω πανω κατασκευη κλειστον κεντρων μπορω βγουν λαθρομεταναστησ γινοταν,0
ακριβησ αντιθετα υποδεχω χαρα εγκαθιστω εννοω προσωρινα εθνικοσ εδαφοσ παρανομα αντισυνταγματικοσ διωχνω λεμβουσ διεθνησ υδατα τουρκια μερια διαθεση φυλαξη συνορων εφαρμογη νομοσ οριοθετηση ονειρευομαστε εξοπλισμοσ μεσο διαφοροσ ευφανταστοσ χωρα δεχομαι εισβολη ειρηνικοσ επιπτωση αναλογοσ κανονικοσ ενοπλοσ φυλακισεισ λογοσ ασχετωσ χωρα προελευση συνθηκη σκοποσ επιτυγχανω υπουλα μεσω εσωτερικοσ πληθυσμιακοσ καταρρευση πρωτα γηγενουσ πληθυσμοσ φορολογια οικονομια υπογεννητικοτητα αλλοιωση εισροη εκατομμυριο συνολικα αθροιστικα τριαντοσ χρονια αλλοδαποσ λαθρομεταναστων χορηγηση επιδοματων τεκνοποιω αντιθεση γηγενησ απομυζουν ελληνοφωνεσ πολιτικοσ καστα σκοποσ κανω μειονοτητα χωρα τουρκια τριβω χεριο αφοι πλουτιζω εμποριο ψυχων υπονομευω ασφαλεια κοινωνικοσ πληθυσμιακοσ συνοχη χωρα ανεξοδα φυσικα ατιμωρητοσ αφοι εμμεσοσ ντοπιοσ συνεργατησ ανεχομαι παραπανω κατσ κομμα εξουσια παραφυαδα υποστηριζω ενταξιακοσ προοπτικη τουρκιασ ευρωπη ευρωπαιοσ λοιποι γυρνω πλατη σκουπιζω προκληση κακοφαινω οσμιζομαστε ανθελληνισμοσ κωμικοσ τραγικοσ,0
μεσο αιωνασ αναθεωρησαν πολιτικη τουσπροσπαθουν αναιρεζω δημιουργια ελληνικοσ κρατοσ συνεβαλαν δημιουργια μεγαλησ βουλγαρια εξοπλισμοσ κεμαλσ σφαγη ελληνασ μικρασ ασια απειλη πυρηνικοσ βομβαρδισμοσ ακροπολη εξοπλισμοσ φερναντο κατασκευη πυρηνικοσ εργοστασιων τουρκια διαχρονικοσ προσπαθεια διαλυση οικουμενικου πατριαρχειου πληρωνω εισιτηριο αγια σοφιλιαζω τσιγαρο δρομοσ,0
βομβαρδισμοσ πειραιασ συμμαχουσεσ τουρκολοι εχθροσ ελλαδα εχθροι ελληνικοι γενουσ αποδειχτει συμμαχουσα υγρα πιασουμε σταση επραξαν συμμαχουσα κυριολεκτησετε κουρδικοσ μισθοφοροι τουρκολογοσ πολιτησ τουρκικοσ στρατοσ εσφαζαν συνωστισμενο ελληνικοσ πληθυσμοσ λιμανι σμυρναιικησ διαβασε υπολοιπον ρωτω κακιωνεισ συμμαχουσα αλλαζω συμπεριφοριστικοσ ελληνικοσ λαουτα συλλογιζω συγκρινω συμπεριφερω συμμαχουσα συμπεριφορα μικρασιατικησ καταστραφειση λεγω δισταγμοι,0
αρεσω olympia εστια ευκολοχωνευτησ απορρητη εκθεση ελας κατοικων πολης αθηνων μεταναστευσω περασμενοσ σαββατο εστια ανεδειξε αριθμοσ πολιτικοσ ωρολογιακοσ βομβεσ απειλω κυβερνηση περιπτωση εκρηξεω μεταναστησ αυξανονται πληθυνομαι τελευταιοσ κυβερνητικοσ αποφαση περιφερω οδοσ ριμασ συμφωνωσ απορρητοσ εκθεση ελληνικοσ αστυνομια διαθεση δημαρχοσ αθηναιων κωστασ κακογιαννησ κατοικων πολεωσ αθηνων αλλοδαποσ νομιμοσ παρανομοσ,0
ελλαδα μπορω κανω αλλαζω περιπτωση μπει δευτεροσ τριτοσ ενδιαφερομαι ζωηρα θεμα αποφασισμενοσ μπαινω δυναμικα μερια αταραχα ρωσια τελευταιοσ χρονοσ συνηθισει μασω μπουκαρω δυναμικα πολυσ ντροπα σκακιστικοσ στρατηγικη σκεπτομενοσ γινομαι κινηση αιγυπτοσ συνορο παιζω κεφαλι παει χωρα αδερφουσ μουσουλμανοσ παραμενω χασισι εξοπλισμενη μπολικα ελαττωμα μαχιμοσ τουρκοσ γαλλια δυναμη μεσο νοοτροπια αφυπνιση μεγαλοσ δυναμη συμφερον βορειοσ αφρικη τεταρτοσ καταϊδρωμενοσ ενεργα δεσμευση πανω προτιμηση περαν ρωσια σαχλαμαρα ανακατευτω γιατι κερδη λιγοσ ρισκο μεγαλοσ καθαριζω μεσω συμφωνια αιγυπτοσ μπουμε πολεμοσ λεει υποσχεθουν κερδη μπουμε παρασχω συγκεκριμενοσ επικινδυνοσ βοηθεια μπορω κουρδιζουμε συμμετεχω προβλημα τουρκια εσπρωξε μαρκα τραπεζι υπολοιποσ παιχτησ βλεπω πουν βλεπω εμπλακουν τουρκια δυνατοτητα λεμε πασο παιζω χαρτι νιωθω κανω γαλλια μενω αιγυπτοσ νομιζω ρωσια κανω game theory πονταρω αιγυπτιοσ επιλογη πουν βλεπω πουν παει ρωσια καλοσ σχεση αιγυπτοσ ελλαδα γαλλια πουν μεσο βαροσ απλα ζυγαρια λιμπα αταραχα ισορροπω γυρισε εναντιον γυρη οριστικα μπει αιγυπτοσ ανατρεπω κατασταση προσπαθω κλειζω θεμα διαιρεση λιβυη σμπαροσ τρυγωντασ κανω βημα ελλαδα λεγω παει γαλλια κανω irini πραγματικα ναυτικοσ αποκλεισμοσ κανω αεροπορικοσ αποκλεισμοσ στελνω ιπταμενοσ ρανταρ βοηθαει εικονα πουλαω αιγυπτοσ συμβολικοσ τιμη,0
σωστο κανενας κανενας ερθει σωσει τεραστιοσ συμφερον τουρκοκρατια συντομα καταλαβουμε γινουμε ισραηλ καλυσ μελλον βλεπω δυσοιωνο αυτι τουρκου ιδρωνω διπλωματια στρατιωτικοσ ισχυσ καταλαβαινω αυξηση θητεια maximum μπορω αμυντικοσ δαπανη χρειαζοταν κανω δυστυχωσ γειτονεσ διαλεξαμε,0
αναφερω γαυδο παιρνω αφορμη θεματοσ αναφερω απουσια πολιτεια ανεκαθεν προγραμμα εγκατασταση πολιτησ νησι νησιδα ελληνικοσ επικρατεια εκκλησια παραδειγμα ξερω προγραμμα βοηθεια εγκατασταση κυθηρα εμενασ κοροϊδια παραδειγμα εκοψαν επιδοτηση κτηνοτροφου ιμια επιδοτω κυθηρα εκκλησια επιδοτω μεθοριο βλεπω σηψη επικρατω λιγοσ λογοσ χρειαζομαι προγραμμα νεοσ γεννηση μετεγκατασταση πολιτησ ακριτικοσ νησι πατριδα δινω επικοινωνια επιπεδο πλοια τηλεφωνο ιντερνετ τηλεϊατρικοσ χρειαζομαι αναγεννω τοποσ βλεπω προγραμμα λεφτα πηγαινω φερνω λαθραιοσ μεταναστησ πολυσ τελειωμο καταντια χωρα υγρα λεσβο μυτιληνη μπορεισ πιασεισ ελληνικοσ σταθμοσ κρατικοδιαιτα παπαγαλακια ταπωσω τουρκικουσ σταθμοσ ψαχνω βρουμε συχνοτητα εκατονταδα τουρκο σταθμοσ μετακινουμαστε αυτοκινητο,0
φυλακιου νοσηλευτηριου ταγμα πυροβολικοι πεζικαριοσ φυσικα στελεχοσ εισαγωγικοσ νοσηλευτησ πηγαινελα παιδι νοσηλευτεισ απλα βαφτισε υγειονομικοσ εκπαιδευσει σχετικα βιολογικοσ αριστοτελειοσ βγαλει παλικαριασ θυμαμαι χτυπω κατσαβραχασ ηξερε δινω πρωτοσ βοηθεια καταγμα μαγειριτσασ διμοιρια χρειαζομαι εκπαιδευμενη διμοιρια λεγω χρειαζομαι πανω ομαδα μικρο νησι γινομαι μεγαλοσ τυποσ σαμουα λαλημενο μεγαλα νησι ποσοστο επανδρωση καλοκαιρια μπουν ασσο σεπτεμβριατικου υπερβαλω ξερεισ σημαινω ταξιαρχια ολοκληροσ λιγοσ στρατιωτησ βγαινω απλα υπηρεσιακοσ βλεπω περιπολο στρατιωτησ οπλου γιατι ελαχιστοσ ενοπλοσ λιωζω εβγαιναν ενοπλοσ υπηρεσιακοσ παει μηχανοκινητοσ ταγμα πεζικοι φανταροσ σημαινω απλα υπαρχω στρατιωτησ σκοπια περιπολοσ αγγαρεια παραδειγματακι στειλει νοσηλευτησ ασχετοσυνη ολοκληροσ ταγμα υγειονομικοσ αυγουστοσ υπαρχω συνολο φανταροσ πηγαινεσ στοπ βλεπω γιατροσ εβλεπεσ μοναδικοσ νοσηλευτησ τρεχω βεγγο κωμωδια πανω γινοταν συναγερμοσ στρατιωτησ εστηναν νοσοκομειο εκστρατεια μοναδικοσ τραυματιοφορεασ εξυπηρετω ολοκληροσ ταξιαρχιων βλεπω τρομακτικοσ αναρωτιομαστε γιατι στειλουμε στρατοσ τουρκοσ ξεπαστρεψω πρωι ξερετε μπορω καταλαβουν αποβιβαση λεγω μεγαλοσ νησιων καταλαβαινω ξεβρακωτοσ,0
tsagaris αποφαση γελοιοτητα εξυπηρετω ψηφοθηρικοσ αναγκη δυσκολοκυβερνητησ λεει υπαρχω βαση αεροπορια στρατοσ μεταφερω αερομεταφερομενοσ ταγμα αποφασισαν ενεργοποιω ηρακλειτειο βρισκω οπλιτησ επανδρωνοσω κουλοσ απορριπτω αιτημα στρατοσ αυξανω θητεια προσλαμβανω επαγγελματικωσ ανανεωση γηρασκον αποχωρουντοσ προσωπικου phormio παραπανω περιεγραψε γλαφυροσ τροποσ επανδρωση μοναδων δωδεκανησα επιασε πονοσ ελικοπτερα κρητη μεταφερουν χαρτινοσ ταγμα ταξιαρχια αρματαγωγα εντολη κουλου αρασσω νησιων επιχειρω αδιπλωτα ξενοδοχειο λαθρομεταναστων,0
ειδικοσ δυναμη εβροσ τρεχω απτων φεβρουαριο λιμπιζοταν εκανεσ πηγαν λεσβο λιγοσ ημερα πανε χιλιαδα λαθρομεταναστησ λιμανι καψιμο μορια εκανεσ γνωστοσ επαναστατησ πληκτρολογιου,0
ρομπ γυφτοσ μινεσ ειδα υπηρετω τοσουτσικοσ ειδα κεντρο πηραν απολυτηριου δηλωναν χρηστησ απορια τσαντιριο γυναικειοσ παιδι νταβανωσω αλλαξαν πραγμα ξερο,0
ξερω εκπαιδευση κωτσοπουλοσ στελνω διαθεσιμοτητα καλοβλεπω εκπαιδευμενοσ μοναδα αστυνομια συνειρμικα αντιπαλοσ ερχομαι εισαγγελεασ θελω δημοσιογραφικοσ αφιερωμα νομικοσ σχολη χωρα σκληροσ εκπαιδευση περνανε σπουδαστησ προοδευτικοσ ακυρωση αστυνομευση αισθημα ασφαλεια πολιτησ καταφερω χειροτεροι εγκληματιασ μεταναστευσει χωρα,0
επαναλαμβανω αγοραζω σημασια τουρκοσ σημασια διαπιστωσουν χρησιμοποιω μαζικα εναντιον πεισθει τουρκοσ μαζικοσ χρησιμοποιηση χρησιμοποιω εναντιον μεμονωμενα ικανοσ αριθμοσ απλοσ πειθω επιπλεον τουρκικοσ οντασ πεπεισμενοσ απειλειται περιπτωση ανενοχλητοσ πιεζω επιθυμω γινομαι ιδανικοσ αντιπαλοσ τουρκια φοβαται γενικευμενοσ πολεμοσ πολυσ λογοσ,0
χαρισ δυναμικοσ απαντηση φθορα κερδιζω μπορω τακτικοσ λογοσ συντηρω διαρκησ παρουσια συναγερμοσ αναλογου απειλη βαθμοι γεωγραφικοσ ευροσ κυρια βαση τουρκια αναδιπλωθει επανελθει κρινω αιφνιδιαστικα πληγμα κακοσυνηθισω ασυντηρητα συστημα στιγμη δειξουν προβλημα χωριο τεχνολογικοσ αποδρομη επιπλεον επιβαρυνση μηδαμινοι λειτουργικοι προϋπολογισμενο αυξανω δυστυχωσ πολιτικοσ πιθανοσ στοιχιζω νεοσ αναβολη συμβολαιων υποστηριξη πτωση ετοιμοθανατων αναδυομενοσ εντατικοποιημενοσ πολεμοσ φθορα νευρων πληττει αμυνομενοσ ισχυροσ ευελικτοσ αποστρατιωτικοποιησεωσ επιλογη ξιφοσ βγει θηκη χρησιμοποιω επιπτωση ηθικο επιχειρησιακοσ ετοιμοτητα βεβαιοσ αμφιβολοσ κατανοω παραδεχομαι στρατιωτικοσ ηγητορασ πολιτικοσ ανικανοι αναμφιβολα αγνοω αφοι δειξει δειγμα τρομου αποφυγη τιμημα στρατιωτικοσ αξιοπιστοσ επιλογη τρεχω ατακτοσ εκλιπαρωντασ παρεμβασεισ συνομιλια μεσω τριτοσ στρατιωτικοσ καλυψη δειγμα παντελουσ ανικανοτητα ελλειψη επαφη πραγματικοτητα βαθμοσ αρνηση αναφερω λογοσ οικονομια γραφισ αδυναμια αποδειξη σοβαροσ ενδειξη ενδεχομενο μειοδοσια εξυπηρετηση ιδιοτελοσ σκοπον πολιτικοσ παραγοντασ χωρα μπορω οφειλω δρασει κοβω χερι τουρκου πειρατησ γιατι αμφιβολοσ θελησω μελλοντιστησ μπορω πραξει αποτελεσματικα,0
εδωσε πραγματι γελοιοσ παρασταση ελληνικοσ πολιτικη παραταξη εξουσια μπροστα ρωσοσ προηγουμενοσ φυσικα αναλογοσ θεση ρωσια ζητουσαν αμερικανοι τουρκοσ εγραψε συνομιλω αμερικανοσ ρωσοσ οικονομικοσ συναλλαγη ωμοσ στελνω τουριστησ τουρκια κουτοπονηροσ ελληνασ εφαρμοζω τυφλα κυρωση δινω πληροφορια ισραηλ εκνευριζω ρωσοσ παρακαλω ευρωπη στειλει τουρισμοσ πηγαινω μπηκε αυγο ζητω μουτρο ρωσοσ απλα ντροπη ξεφτιλα,0
πετανε erieye κανω τουμπα ανηκουστο συστημα υποστηριζεισ οπλο μιραζ αφηνω μοιρα πολιτικαντηδεσ υπογραψουν απαιτουνται υποστηριξη μεσο τουρκοσ διεκδικω σαλαμινα εκατονταδεσ φακελοσ περιμενω υπογραφη ματαιοσ αναγκη διαγνωστει ελαχιστοσ προχωρω συμβολαιο εννοειται συσσωρευτει νεοσ καταγραφω ασχολειται ικανοποιηση αγνωστοσ καταλογισμοσ υπαρχω βαζεισ προμετωπιδα υπαρχω χρηματαγορα διαλυεισ συνοπτικοσ διαδικασια αμυνα χωρα δολιοφθορεασ συστημα αχρηστευσεισ ακινητοποιησεισ χαμηλοσ διαθεσιμοτητα κανω φιγουρα φιλοτιμου στελεχων υποστηριζω κανιβαλισμοσ πατεντα κανοντασ ικανοσ διαφημιζω αχαιδευτουσ ντρεπομαι χαλια εναποκειται συμβαση δημοσιευω διαυγεια κοινοποιουνται τουρκοσ πληρησ εκτιμωμενοσ εικονα τροποσ διαθεσιμοτητα μεσο πραττω αναλογα τελευταιοι ειδηση πτερυγα βρεθηκαν ασυμβατοσ τελοσ αναρωτιεμαισ δυνατοσ χωρα καταβαλλω εκατομμυριο αφοι επεστρεψαν χρημα ζητω μεγαλοσ ποσοστο προκαταβολικα αγορα υλικον ζητω εξετασε τυποσ πτερυγων χρειαζομαι αεροσκαφοσ παρουσιαζω φυσιολογικοι καθημενοσ προχωρω χαρακτηρασ κατεπειγοντοσ χρονια προγραμμα κανω βουτια πισινοσ ανενοχλητοσ λογοδοτω δικαστηριο αντιθετη εκσυγχρονισμοσ χαρακτηριζω αποδοτικοσ προτεινοντασ λυση αγνοηθηκαν μιλησω σκοτεινοσ ρολοσ υποστηριξη αποδοχη αγνοουνται χαμενοσ διαστημα μονοπετου παρον αναπαλαιωμενο μουσειακοσ εξοπλισμοσ πετω αποστολη οπτικη αναγνωριση αφοι στερειται αισθητηρων διεμεινε εικονιδια απλα μακροι πληγματοσ διαταρακτικοσ ναυτιλια στοχευση στοιχειωδη σοβαροσ ξεχαστε spice προχωρησαν αφοι επενδυω αμυνα αφοι νομιζομω μπορω λωνυ διαλογοσ διπλωματια νομιζω τυχαια απλα αποτελεσμα γραφειοκρατια ανοητοσ στρατιωτικοσ συγκαταβατικοσ σταση πολιτικοσ θιασοσ αρλεκινων βαρυτατεσ ευθυνη αποδοθουν μπορω καταστραφει χωρα διατηρω θεση αργυριο,0
αμφικτυων τουρκικοσ κινδυνοσ επανεμφανιζω εκτοτε επαυσε μερα υποναυαρχε θυμαμαι τουρκικοσ κορβετα κοβω βολτα σουνιο πολεμικοσ απειλη τουρκιασ κυπροσ κανω ερευνα αεριο ξερεισ συριγγιου λενε νοουταν θηλασαμε ανθρωποσ πηδω μπαλκονια τρωγανε καδοσ σκουπιδιων μεταναστευση νεοσ μπορω καλλιστα αποφευχθει εκκριση γεγονοσ συνεβη ευθυνη κυβερνησεων περιοδοσ προτιμησαν επιδρομευσ διαλυση πελατειακοι κρατοσ εξετρεφε αποτελεσμα καταβαραθρωση οικονομια απαιτω εξοπλισμοσ αντωνακησ σταματησε συντηρηση οπλοστασιου υπηρετω mirage,0
βασικα τουρκικοσ κινδυνοσ ξεκινω γινομαι επιτακτικοσ ηττα βυζαντινοσ μαρτυρικε επομενοσ χρονοσ τουρανικοσ μογγολικοσ τουρκικοσ φυλη λυμαινονταν περιοχη μεσησ ανατολη χερσονησου αιμου περσια κερκυρα πολεμησαν νικω περσεσ αραβεσ βυζαντινοσ συγκρουστηκαν αρκετοσ περιπτωση σταυροφοροσ πολυλογουμε κατελαβαν κωνσταντινουπολη χρονοσ πολιορκησαν βιεννη περιοδοσ απολαμβαναν πληρησ ναυτικοσ υπεροχη ανατολικοσ μεσογειοσ πτωση πολη πηρε χρονοσ καταφερουμε επαναστατηζω οργανωμενοσ κερδισουμε ελευθερια ελληνισμοσ αντεπιτεθηκε διελυσε οθωμανικοσ αυτοκρατορια πετυγχανω μικρασιατικοσ εκστρατεια ανατολικοσ θρακη μεγαλοσ μεροσ μικρασ ασια ελλαδα πληθυσμοσ αλλωστε πολυσ κατοικοσ τουρκια πρωην υπηκοοι βυζαντινησ αυτοκρατορια βιαια αλλαξοπιστησαν σωζω σημαινω εκφραση ταιριαζω απολυτα χαρακτηρισμοσ τουρκια προαιωνιοσ εχθροσ,0
